Street Name
רחוב 121
לא עיר רבי עקיבא - בני-ברק
לא עיר 6529
רחוב רבי פנחס
רחוב 3010
רחוב רבי תנחום
רחוב 3012
רחוב רביבים
רחוב 875
כיכר רבין יצחק
כיכר 1295
"לא עיר רבין יצחק - פ""ת"
לא עיר 6553
רחוב רבינא
רחוב 2078
"רחוב רבינוביץ שפ""ר"
רחוב 130
"סמטת רבינוביץ שפ""ר"
סמטת 369
רחוב רביקוביץ' דליה
רחוב 1334
רחוב רבן גמליאל
רחוב 122
רחוב רבנו חננאל
רחוב 3566
רחוב רבנו ירוחם
רחוב 3246
רחוב רבנו תם
רחוב 79
רחוב רבניצקי
רחוב 651
גשר רגלי מעל הירקון
גשר 9053
רחוב רדינג
רחוב 984
גשר רדינג (ווקופ)
גשר 9021
רחוב רובין ראובן
רחוב 2182
שביל רובין שלמה
שביל 1038
רחוב רובינא חנה
רחוב 2344
רחוב רובינשטיין ארתור
רחוב 2288
רחוב רובינשטין יצחק
רחוב 3773
רחוב רודנסקי שמואל
רחוב 2246
רחוב רוזאניס
רחוב 809
רחוב רוזוב
רחוב 919
רחוב רוזין יהושע
רחוב 2221
רחוב רוזן פנחס
רחוב 802
רחוב רוזנבאום
רחוב 340
"רחוב רוזנבלום הרצל ד""ר"
רחוב 2343
רחוב רוזנבלום יאיר
רחוב 2351
רחוב רוזנבלט צבי
רחוב 3218
רחוב רוזנפלד שלום
רחוב 2423
רחוב רוחמה
רחוב 3296
רחוב רוטלוי דוד
רחוב 1233
רחוב רוטנשטרייך
רחוב 4180
שדרות רוטשילד
שדרות 8
רחוב רויגו אברהם
רחוב 3553
רחוב רוממה
רחוב 882
רחוב רומן רולן
רחוב 3066
רחוב רומנו מרדכי
רחוב 808
רחוב רומנילי
רחוב 833
רחוב רוני
רחוב 4044
רחוב רוסלאן
רחוב 3020
רחוב רופא המחתרות
רחוב 2122
רחוב רופין
רחוב 100
שדרות רוקח ישראל
שדרות 2051
גשר רוקח נמיר
גשר 9016
רחוב רוקח שמעון
רחוב 163
רחוב רות
רחוב 325
רחוב רזי
רחוב 4076
רחוב רזיאל דוד
רחוב 3002
רחוב רחל
רחוב 1132
רחוב רטוש יונתן
רחוב 3290
"רחוב רי""ז"
רחוב 4218
"רחוב ריב""ל"
רחוב 376
רחוב ריבולוב מנחם
רחוב 4196
חניון רידינג מערבי
חניון 6004
רחוב רייך
רחוב 329
רחוב ריינהרט מקס
רחוב 3882
רחוב ריינס
רחוב 323
רחוב רייס רפאל
רחוב 1003
רחוב רייפמן
רחוב 747
רחוב רייק חביבה
רחוב 654
רחוב רילף יצחק
רחוב 562
רחוב רינגלבלום
רחוב 3650
רחוב ריש גלותא
רחוב 3049
מ.ברזל רכבת קלה קו אדום
מ.ברזל 5002
רחוב רכטר זאב אדר'
רחוב 2340
"רחוב רלב""ג"
רחוב 3513
"רחוב רמב""ם"
רחוב 15
"לא עיר רמב""ם(גבעתיים)"
לא עיר 6569
רחוב רמבה אייזיק
רחוב 2171
רחוב רמברנדט
רחוב 541
רחוב רמה
רחוב 2033
רחוב רמות נפתלי
רחוב 913
רחוב רמז דוד
רחוב 1161
"רחוב רמח""ל"
רחוב 52
לא עיר רמפה חולון דרומי
לא עיר 6533
"רחוב רנ""ק"
רחוב 287
רחוב רענן
רחוב 170
רחוב רפידים
רחוב 804
רחוב רצאבי זכריה
רחוב 4206
רחוב רצון
רחוב 4043
רחוב רקנאטי ליאון
רחוב 944
"רחוב רש""י"
רחוב 80
"לא עיר רש""י - ר""ג"
לא עיר 6526
"רחוב רשי""ף (ר' שמואל יוסף פין)"
רחוב 392
רחוב רשף
רחוב 4051
רחוב רשפים
רחוב 1082
"רחוב ש""י"
רחוב 961
"רחוב ש""ץ"
רחוב 299
רחוב שאגאל מארק
רחוב 2291
שדרות שאול המלך
שדרות 788
כיכר שאקי אבנר פרופ'
כיכר 2414
רחוב שאר ישוב
רחוב 652
רחוב שארית ישראל
רחוב 3317
רחוב שבזי
רחוב 145
סמטת שבזי
סמטת 450
רחוב שבח
רחוב 685
רחוב שבט
רחוב 3683
רחוב שבט אשר
רחוב 2058
רחוב שבט בנימין
רחוב 2064
רחוב שבט גד
רחוב 2062
רחוב שבט דן
רחוב 2063
רחוב שבט יוסף
רחוב 2056
רחוב שבט יששכר
רחוב 2059
רחוב שבט ראובן
רחוב 2055
רחוב שבט שמעון
רחוב 2057
רחוב שבטי ישראל
רחוב 3007
רחוב שביב
רחוב 3126
רחוב שביל החלב
רחוב 717
סמטת שבע השקמים
סמטת 360
גשר שבע טחנות
גשר 9074
רחוב שבתאי
רחוב 4065
רחוב שבתאי יעקב
רחוב 2256
רחוב שגב
רחוב 3798
"רחוב שד""ל"
רחוב 51
רחוב שדה יצחק
רחוב 533
"לא עיר שדה יצחק - פ""ת"
לא עיר 6560
רחוב שדמי נחום
רחוב 4874
רחוב שוהם מתתיהו
רחוב 860
רחוב שוהם צילה
רחוב 1170
רחוב שויצר דוביד
רחוב 3210
רחוב שולמית
רחוב 327
שביל שולמן קלמן
שביל 1036
רחוב שונצינו
רחוב 648
רחוב שוסטקוביץ' דמיטרי
רחוב 2361
חניון שוק סיטונאי
חניון 6001
רחוב שוקן זלמן
רחוב 3829
רחוב שור משה פרופ'
רחוב 487
רחוב שורר חיים
רחוב 2129
"רחוב שז""ר זלמן"
רחוב 3704
"רחוב שח""ל"
רחוב 3581
רחוב שטיבל
רחוב 649
רחוב שטיין
רחוב 164
רחוב שטיינר יורק
רחוב 922
רחוב שטינברג
רחוב 3588
רחוב שטינמן אליעזר
רחוב 1163
רחוב שטינשנידר
רחוב 1015
רחוב שטנד
רחוב 328
רחוב שטראוס
רחוב 416
רחוב שטרוק
רחוב 547
רחוב שטרייכמן יחזקאל
רחוב 2287
רחוב שטריקר
רחוב 494
רחוב שטרן אברהם (יאיר)
רחוב 3805
רחוב שטרן אייזק
רחוב 2285
כיכר שטרן מרדכי
כיכר 2214
רחוב שטרנהרץ
רחוב 3169
"רחוב שי""ר"
רחוב 285
רחוב שיבולים
רחוב 3674
רחוב שיבת ציון
רחוב 30
כיכר שיח בסאם אבו זיד
כיכר 3950
רחוב שיטרית בכור
רחוב 2130
רחוב שילה
רחוב 680
רחוב שילר שלמה
רחוב 3653
רחוב שינדלר אוסקר
רחוב 2230
רחוב שינמן פנחס
רחוב 2367
רחוב שינקין מנחם
רחוב 18
רחוב שיפר
רחוב 3573
רחוב שיק ארתור
רחוב 3711
משעול שירה
משעול 1266
"רחוב שירן ויקי ד""ר"
רחוב 1333
"רחוב של""ג"
רחוב 314
רחוב שלבים
רחוב 3779
רחוב שלוחות
רחוב 3109
רחוב שלום גרשום
רחוב 1214
רחוב שלום עליכם
רחוב 93
רחוב שלומציון המלכה
רחוב 491
רחוב שלונסקי אברהם
רחוב 805
רחוב שלוש
רחוב 152
סמטת שלוש
סמטת 549
רחוב שלוש משה
רחוב 921
רחוב שלושת החיצים
רחוב 3605
רחוב שלזינגר
רחוב 558
"לא עיר שלם - ר""ג"
לא עיר 6537
דרך שלמה
דרך 414
רחוב שלמה המלך
רחוב 191
רחוב שלמון
רחוב 4054
רחוב שם הגדולים
רחוב 3202
כיכר שמאלי אליעזר
כיכר 1324
רחוב שמגר
רחוב 886
רחוב שמואל בן עדיה
רחוב 3090
רחוב שמואל הנגיד
רחוב 274
רחוב שמואל ירחינאי
רחוב 3208
רחוב שמחה
רחוב 4045
רחוב שמי יחיאל
רחוב 3762
משעול שמידט יוסף
משעול 1317
רחוב שמיר
רחוב 965
מעלה שמיר משה
מעלה 2372
רחוב שמעון בן גמליאל
רחוב 3344
רחוב שמעון בן עזאי
רחוב 3329
רחוב שמעון בן שטח
רחוב 3322
סמטת שמעון הבורסקי
סמטת 3439
רחוב שמעון הצדיק
רחוב 3342
רחוב שמעון התרסי
רחוב 210
רחוב שמעוני דוד
רחוב 2014
רחוב שמעיה
רחוב 3346
רחוב שמרלינג
רחוב 156
רחוב שמשון הגיבור
רחוב 336
כיכר שנברג ארנולד
כיכר 2373
רחוב שניאור זלמן
רחוב 363
רחוב שניצלר
רחוב 3309
רחוב שניצר שמואל
רחוב 2354
רחוב שניר
רחוב 1000
רחוב שנקר אריה
רחוב 3808
רחוב שער הגיא
רחוב 749
רחוב שער ציון
רחוב 222
רחוב שערי ניקנור
רחוב 3042
רחוב שערי תשובה
רחוב 3543
רחוב שפיה
רחוב 962
רחוב שפינוזה
רחוב 302
רחוב שפירא ישראל
רחוב 732
רחוב שפירא צבי הרמן
רחוב 347
רחוב שפע טל
רחוב 1157
רחוב שפרינצק
רחוב 658
רחוב שפתי ישנים
רחוב 3205
רחוב שקד
רחוב 3707
רחוב שרון אריה אדר
רחוב 2337
רחוב שריד
רחוב 3121
רחוב שרים אליהו הרב
רחוב 4893
סמטת שרירא
סמטת 3759
רחוב שרירא גאון
רחוב 3248
"רחוב שרמן משה ד""ר"
רחוב 1262
רחוב שרעבי
רחוב 166
רחוב שרעבי שלום
רחוב 1202
רחוב שרשים
רחוב 3691
רחוב שרת משה
רחוב 566
חוף שרתון דתיים (נפרד)
חוף 7305
חוף שרתון מעורב (מציצים)
חוף 7304
רחוב ששון
רחוב 4046
שדרות ששת הימים
שדרות 4146
רחוב שתולים
רחוב 3673
רחוב שתי האחיות
רחוב 3158
"מ.ברזל ת""א - בני ברק"
מ.ברזל 5001
"מ.ברזל ת""א - חיפה"
מ.ברזל 5000
רחוב תבואות הארץ
רחוב 835
רחוב תבין אלי
רחוב 2260
רחוב תג'ר ציונה
רחוב 3057
רחוב תדהר דוד
רחוב 3520
רחוב תובל
רחוב 799
רחוב תוספתא
רחוב 601
רחוב תוצרת הארץ
רחוב 723
רחוב תושיה
רחוב 630
רחוב תות
רחוב 3118
רחוב תחכמוני
רחוב 144
סמטת תחכמוני
סמטת 448
רחוב תירוש
רחוב 876
רחוב תל ברוך
רחוב 934
חוף תל ברוך דרום
חוף 7303
חוף תל ברוך צפון
חוף 7317
רחוב תל גבורים
רחוב 3384
רחוב תל חי
רחוב 354
רחוב תמוז
רחוב 3687
רחבה תמיר יוסף
רחבה 2419
רחוב תמיר שמואל
רחוב 2252
רחוב תמנע
רחוב 1022
רחוב תמריר
רחוב 3085
סמטת תעוז
סמטת 1126
גשר תערוכה חדש
גשר 9063
רחוב תפוח
רחוב 3745
רחוב תקוע
רחוב 4149
רחוב תרדיון
רחוב 4048
"רחוב תרמ""ב"
רחוב 498
"שדרות תרס""ט"
שדרות 343
"רחוב תרפ""א"
רחוב 3631
"רחוב תרצ""ו"
רחוב 3480
רחוב תרצה
רחוב 3297
"רחוב תש""ח"
רחוב 574
רחוב תשבי
רחוב 4047
רחוב תשרי
רחוב 3675
